Time,HoTe,AwTe,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Ref,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HBP,ABP,HTTG,FTTG,TS,TST,TC,TF,TY,TR
15:00,Barnsley,Milton Keynes Dons,3,1,H,1,1,D,A Haines,20,2,6,2,10,8,7,2,3,4,0,0,30,40,2,4,22,8,9,18,7,0
15:00,Bristol Rvs,Peterboro,1,0,H,0,0,D,P Wright,19,9,5,1,5,16,9,2,1,0,0,1,10,25,0,1,28,6,11,21,1,1
15:00,Burton,Plymouth,2,2,D,1,0,H,M Woods,14,10,6,4,14,10,9,4,4,1,0,0,40,10,1,4,24,10,13,24,5,0
15:00,Cambridge,Accrington,0,1,A,0,1,A,C Pollard,5,12,1,2,16,12,1,7,1,2,0,0,10,20,1,1,17,3,8,28,3,0
15:00,Cheltenham,Wycombe,1,0,H,1,0,H,M Edwards,11,14,4,5,2,11,2,4,0,1,0,0,0,10,1,1,25,9,6,13,1,0
15:00,Fleetwood Town,Bolton,1,2,A,1,0,H,D Webb,12,18,2,6,15,12,2,6,3,3,0,0,30,30,1,3,30,8,8,27,6,0
15:00,Lincoln,Morecambe,2,1,H,1,0,H,M Coy,13,9,5,2,7,9,5,4,4,1,0,0,40,10,1,3,22,7,9,16,5,0
15:00,Oxford,Forest Green,1,1,D,1,0,H,S Mather,18,12,9,5,9,12,5,8,1,6,0,0,10,60,1,2,30,14,13,21,7,0
15:00,Port Vale,Charlton,1,0,H,0,0,D,S Barrott,13,5,1,1,11,9,2,7,1,3,0,0,10,30,0,1,18,2,9,20,4,0
15:00,Sheffield Weds,Shrewsbury,1,0,H,1,0,H,A Woolmer,14,9,4,1,9,12,7,1,1,1,0,0,10,10,1,1,23,5,8,21,2,0
19:45,Bolton,Bristol Rvs,1,1,D,0,1,A,R Lewis,19,2,5,1,12,17,11,1,1,3,0,0,10,30,1,2,21,6,12,29,4,0
19:45,Charlton,Cheltenham,0,1,A,0,0,D,A Young,14,13,4,5,7,8,11,4,0,2,0,0,0,20,0,1,27,9,15,15,2,0
19:45,Ipswich,Fleetwood Town,1,1,D,1,0,H,S Purkiss,12,7,6,3,9,10,5,2,1,2,0,1,10,45,1,2,19,9,7,19,3,1
19:45,Morecambe,Exeter,1,1,D,1,1,D,P Wright,7,19,1,7,4,12,6,15,2,0,0,0,20,0,2,2,26,8,21,16,2,0
19:45,Peterboro,Barnsley,1,2,A,1,1,D,S Allison,6,4,1,3,10,11,3,2,0,2,0,0,0,20,2,3,10,4,5,21,2,0
19:45,Plymouth,Port Vale,0,2,A,0,0,D,J Busby,15,12,6,7,9,10,4,3,1,2,0,0,10,20,0,2,27,13,7,19,3,0
12:30,Derby,Sheffield Weds,0,0,D,0,0,D,D Whitestone,7,5,3,2,10,5,4,2,2,0,0,0,20,0,0,0,12,5,6,15,2,0
12:30,Milton Keynes Dons,Burton,1,1,D,0,1,A,L Swabey,18,8,3,3,7,13,11,2,1,2,0,0,10,20,1,2,26,6,13,20,3,0
12:30,Shrewsbury,Lincoln,2,0,H,1,0,H,B Madden,10,13,4,3,12,8,5,5,2,3,0,0,20,30,1,2,23,7,10,20,5,0
13:00,Forest Green,Cambridge,2,1,H,1,0,H,J Oldham,12,8,4,3,11,12,5,6,3,1,1,0,55,10,1,3,20,7,11,23,4,1
15:00,Accrington,Oxford,1,1,D,0,0,D,S Barrott,12,7,4,1,11,14,5,2,4,2,0,0,40,20,0,2,19,5,7,25,6,0
12:30,Wycombe,Portsmouth,2,0,H,1,0,H,S Oldham,14,10,5,3,12,14,7,10,1,2,0,0,10,20,1,2,24,8,17,26,3,0
12:30,Ipswich,Peterboro,2,1,H,1,1,D,O Yates,11,8,4,3,13,5,4,6,3,0,0,0,30,0,2,3,19,7,10,18,3,0
12:30,Shrewsbury,Bolton,3,2,H,1,1,D,C Hicks,8,9,6,3,14,11,6,2,4,1,0,0,40,10,2,5,17,9,8,25,5,0
14:00,Burton,Derby,1,1,D,0,1,A,G Eltringham,11,14,4,4,11,9,10,3,0,2,0,0,0,20,1,2,25,8,13,20,2,0
14:00,Forest Green,Cheltenham,1,0,H,0,0,D,T Reeves,14,6,5,1,13,16,6,3,0,3,0,0,0,30,0,1,20,6,9,29,3,0
15:00,Bristol Rvs,Port Vale,1,0,H,0,0,D,C Brook,10,7,4,2,10,16,6,4,1,2,0,0,10,20,0,1,17,6,10,26,3,0
15:00,Cambridge,Plymouth,0,0,D,0,0,D,S Gill,13,14,4,1,7,17,5,7,0,5,0,0,0,50,0,0,27,5,12,24,5,0
15:00,Exeter,Sheffield Weds,1,1,D,0,0,D,N Hair,7,12,5,4,14,8,5,5,4,1,0,0,40,10,0,2,19,9,10,22,5,0
15:00,Lincoln,Wycombe,0,0,D,0,0,D,T Kirk,11,5,1,1,10,10,4,8,0,0,0,0,0,0,0,0,16,2,12,20,0,0
15:00,Milton Keynes Dons,Fleetwood Town,1,2,A,0,0,D,M Coy,17,7,6,2,10,15,7,2,1,1,0,0,10,10,0,3,24,8,9,25,2,0
15:00,Barnsley,Burton,2,0,H,1,0,H,A Young,11,8,4,3,9,9,3,6,1,1,0,0,10,10,1,2,19,7,9,18,2,0
15:00,Bolton,Exeter,2,0,H,2,0,H,S Oldham,11,5,3,2,8,11,4,5,0,1,0,0,0,10,2,2,16,5,9,19,1,0
15:00,Charlton,Bristol Rvs,1,2,A,1,0,H,S Allison,13,11,5,5,11,11,9,3,0,2,0,0,0,20,1,3,24,10,12,22,2,0
15:00,Derby,Forest Green,4,0,H,2,0,H,R Joyce,15,3,8,1,11,11,4,2,3,0,0,0,30,0,2,4,18,9,6,22,3,0
15:00,Plymouth,Morecambe,2,1,H,0,0,D,T Reeves,32,8,13,5,6,13,7,2,0,1,0,0,0,10,0,3,40,18,9,19,1,0
15:00,Portsmouth,Milton Keynes Dons,0,2,A,0,1,A,S Barrott,14,14,8,4,12,8,6,2,3,1,0,0,30,10,1,2,28,12,8,20,4,0
15:00,Sheffield Weds,Oxford,0,0,D,0,0,D,S Stockbridge,15,13,2,5,15,10,4,2,3,1,0,0,30,10,0,0,28,7,6,25,4,0
15:00,Wycombe,Ipswich,1,0,H,1,0,H,B Toner,9,19,3,6,13,10,2,7,4,0,0,0,40,0,1,1,28,9,9,23,4,0
15:00,Accrington,Barnsley,1,1,D,0,1,A,R Welch,4,20,2,5,11,16,4,16,2,3,0,0,20,30,1,2,24,7,20,27,5,0
15:00,Burton,Lincoln,3,0,H,3,0,H,B Toner,11,8,5,2,13,8,8,1,0,1,0,0,0,10,3,3,19,7,9,21,1,0
15:00,Cambridge,Shrewsbury,2,1,H,0,0,D,S Allison,9,13,2,5,13,9,4,5,3,2,0,1,30,45,0,3,22,7,9,22,5,1
15:00,Charlton,Peterboro,1,1,D,0,0,D,D Drysdale,8,19,3,6,14,10,3,10,1,0,0,0,10,0,0,2,27,9,13,24,1,0
15:00,Cheltenham,Plymouth,0,1,A,0,0,D,T Nield,16,13,6,3,7,10,6,4,1,1,0,0,10,10,0,1,29,9,10,17,2,0
15:00,Exeter,Portsmouth,0,0,D,0,0,D,A Young,14,15,3,5,16,13,4,14,3,3,0,0,30,30,0,0,29,8,18,29,6,0
15:00,Fleetwood Town,Sheffield Weds,1,2,A,1,1,D,D Handley,10,19,4,4,8,11,3,8,1,2,1,0,35,20,2,3,29,8,11,19,3,1
15:00,Ipswich,Oxford,3,0,H,2,0,H,W Finnie,18,7,9,2,7,8,13,4,1,2,0,0,10,20,2,3,25,11,17,15,3,0
15:00,Milton Keynes Dons,Forest Green,1,0,H,0,0,D,L Smith,14,14,5,5,15,15,6,7,4,2,0,0,40,20,0,1,28,10,13,30,6,0
15:00,Port Vale,Morecambe,1,0,H,1,0,H,S Mather,8,8,3,1,9,16,5,5,2,3,0,1,20,55,1,1,16,4,10,25,5,1
15:00,Wycombe,Bristol Rvs,2,1,H,1,1,D,S Gill,15,14,5,5,14,13,3,7,3,2,0,0,30,20,2,3,29,10,10,27,5,0
15:00,Bolton,Derby,0,0,D,0,0,D,S Barrott,9,11,2,2,9,8,2,4,2,1,0,0,20,10,0,0,20,4,6,17,3,0
19:45,Barnsley,Fleetwood Town,2,1,H,0,0,D,B Speedie,12,3,5,1,16,11,2,3,5,1,0,0,50,10,0,3,15,6,5,27,6,0
19:45,Bristol Rvs,Exeter,3,4,A,0,2,A,S Mather,12,14,6,8,9,20,3,8,1,6,0,0,10,60,2,7,26,14,11,29,7,0
19:45,Forest Green,Burton,1,2,A,0,1,A,T Kirk,8,7,2,3,9,16,6,7,1,3,0,0,10,30,1,3,15,5,13,25,4,0
19:45,Morecambe,Accrington,2,0,H,2,0,H,S Stockbridge,9,21,4,8,18,14,3,8,1,2,0,0,10,20,2,2,30,12,11,32,3,0
19:45,Oxford,Charlton,3,1,H,2,0,H,B Toner,16,10,5,3,16,14,4,3,0,3,0,0,0,30,2,4,26,8,7,30,3,0
19:45,Peterboro,Milton Keynes Dons,2,0,H,1,0,H,D Rock,16,5,6,2,12,11,7,2,3,2,0,0,30,20,1,2,21,8,9,23,5,0
19:45,Plymouth,Wycombe,1,0,H,1,0,H,C Brook,16,15,3,1,12,11,11,3,1,2,0,0,10,20,1,1,31,4,14,23,3,0
19:45,Portsmouth,Ipswich,2,2,D,1,1,D,S Allison,7,14,2,5,13,13,3,3,1,1,0,0,10,10,2,4,21,7,6,26,2,0
19:45,Sheffield Weds,Port Vale,2,0,H,1,0,H,D Drysdale,8,8,2,1,10,11,3,3,1,2,0,0,10,20,1,2,16,3,6,21,3,0
19:45,Shrewsbury,Cheltenham,0,1,A,0,1,A,S Purkiss,13,3,1,1,10,12,1,4,1,4,1,1,35,65,1,1,16,2,5,22,5,2
19:45,Derby,Cambridge,1,0,H,0,0,D,W Finnie,14,9,6,2,13,11,2,4,2,3,0,0,20,30,0,1,23,8,6,24,5,0
19:45,Lincoln,Bolton,1,1,D,1,0,H,G Eltringham,5,6,3,1,14,12,2,4,4,1,1,0,65,10,1,2,11,4,6,26,5,1
15:00,Bristol Rvs,Cheltenham,2,1,H,2,0,H,O Yates,10,20,3,4,9,11,5,6,1,1,0,0,10,10,2,3,30,7,11,20,2,0
15:00,Forest Green,Port Vale,1,3,A,1,0,H,L Swabey,10,18,1,4,12,14,2,8,3,3,0,0,30,30,1,4,28,5,10,26,6,0
15:00,Morecambe,Burton,5,0,H,2,0,H,A Backhouse,18,7,11,0,12,8,8,2,1,1,0,0,10,10,2,5,25,11,10,20,2,0
15:00,Oxford,Exeter,0,1,A,0,0,D,D Drysdale,20,9,5,4,4,15,11,4,1,4,0,0,10,40,0,1,29,9,15,19,5,0
15:00,Peterboro,Wycombe,0,3,A,0,1,A,S Barrott,25,13,7,7,8,2,8,3,0,0,0,0,0,0,1,3,38,14,11,10,0,0
15:00,Plymouth,Milton Keynes Dons,3,1,H,2,1,H,P Howard,10,10,6,4,10,9,1,3,0,1,0,0,0,10,3,4,20,10,4,19,1,0
15:00,Portsmouth,Charlton,1,3,A,1,1,D,T Reeves,11,14,4,4,15,7,7,6,1,2,1,0,35,20,2,4,25,8,13,22,3,1
15:00,Shrewsbury,Fleetwood Town,0,3,A,0,2,A,R Joyce,6,15,0,4,15,11,8,3,1,1,1,0,35,10,2,3,21,4,11,26,2,1
15:00,Barnsley,Bolton,0,3,A,0,2,A,S Stockbridge,9,14,3,3,12,11,3,8,0,2,1,0,25,20,2,3,23,6,11,23,2,1
15:00,Derby,Accrington,4,0,H,3,0,H,M Woods,15,5,6,3,14,12,6,5,3,3,1,0,55,30,3,4,20,9,11,26,6,1
15:00,Lincoln,Ipswich,1,1,D,0,0,D,D Bourne,2,21,1,8,9,12,3,9,2,1,1,0,45,10,0,2,23,9,12,21,3,1
15:00,Sheffield Weds,Cambridge,5,0,H,2,0,H,A Haines,25,10,8,2,11,5,6,3,0,1,0,0,0,10,2,5,35,10,9,16,1,0
15:00,Bolton,Plymouth,0,0,D,0,0,D,D Bourne,14,6,2,2,9,10,7,4,1,2,0,1,10,45,0,0,20,4,11,19,3,1
15:00,Cambridge,Bristol Rvs,1,2,A,1,2,A,T Parsons,12,4,2,4,10,14,9,3,3,4,0,0,30,40,3,3,16,6,12,24,7,0
15:00,Charlton,Lincoln,2,1,H,2,0,H,J Oldham,19,11,7,2,15,11,0,1,3,1,0,0,30,10,2,3,30,9,1,26,4,0
15:00,Morecambe,Cheltenham,2,1,H,1,1,D,M Woods,9,12,5,1,12,13,5,6,2,1,0,0,20,10,2,3,21,6,11,25,3,0
15:00,Accrington,Bristol Rvs,2,0,H,0,0,D,T Nield,9,8,2,4,11,14,4,2,4,2,0,0,40,20,0,2,17,6,6,25,6,0
15:00,Bolton,Portsmouth,3,0,H,1,0,H,G Eltringham,13,13,8,3,8,12,4,3,0,1,0,0,0,10,1,3,26,11,7,20,1,0
15:00,Burton,Shrewsbury,0,4,A,0,2,A,S Stockbridge,9,11,1,7,8,10,9,2,0,3,0,0,0,30,2,4,20,8,11,18,3,0
15:00,Charlton,Barnsley,2,0,H,1,0,H,C Hicks,8,23,4,2,17,13,0,11,3,5,0,0,30,50,1,2,31,6,11,30,8,0
15:00,Cheltenham,Derby,2,3,A,1,2,A,N Hair,14,14,5,5,10,6,3,3,2,2,0,0,20,20,3,5,28,10,6,16,4,0
15:00,Exeter,Forest Green,1,1,D,0,0,D,D Rock,12,6,2,1,11,7,10,3,2,1,0,0,20,10,0,2,18,3,13,18,3,0
15:00,Fleetwood Town,Oxford,1,2,A,1,0,H,J Oldham,19,11,7,2,15,12,10,3,1,3,0,0,10,30,1,3,30,9,13,27,4,0
15:00,Ipswich,Plymouth,1,1,D,0,0,D,A Woolmer,12,9,5,5,9,10,4,2,2,1,0,0,20,10,0,2,21,10,6,19,3,0
15:00,Milton Keynes Dons,Lincoln,0,0,D,0,0,D,B Speedie,5,6,1,2,12,12,5,5,1,1,0,0,10,10,0,0,11,3,10,24,2,0
15:00,Wycombe,Sheffield Weds,0,1,A,0,1,A,S Allison,8,12,2,4,9,15,4,3,1,1,0,0,10,10,1,1,20,6,7,24,2,0
20:00,Port Vale,Peterboro,0,2,A,0,0,D,P Wright,11,14,4,3,6,11,1,5,0,1,0,0,0,10,0,2,25,7,6,17,1,0
15:00,Barnsley,Accrington,3,1,H,3,0,H,C Brook,14,9,5,2,14,13,8,2,1,2,0,0,10,20,3,4,23,7,10,27,3,0
15:00,Derby,Bolton,2,1,H,1,0,H,J Simpson,8,6,5,3,8,10,5,4,1,1,0,0,10,10,1,3,14,8,9,18,2,0
15:00,Forest Green,Milton Keynes Dons,1,2,A,1,1,D,A Backhouse,6,6,2,2,9,9,3,3,2,4,0,0,20,40,2,3,12,4,6,18,6,0
15:00,Oxford,Ipswich,2,1,H,1,1,D,B Madden,13,17,5,6,9,22,3,5,0,1,0,0,0,10,2,3,30,11,8,31,1,0
15:00,Plymouth,Cheltenham,4,2,H,2,1,H,S Martin,15,9,6,4,9,12,6,5,0,1,0,0,0,10,3,6,24,10,11,21,1,0
15:00,Portsmouth,Exeter,2,0,H,0,0,D,O Yates,14,12,4,3,12,8,7,10,1,2,0,0,10,20,0,2,26,7,17,20,3,0
15:00,Sheffield Weds,Fleetwood Town,1,0,H,1,0,H,S Mather,14,9,4,2,15,15,4,2,1,2,0,0,10,20,1,1,23,6,6,30,3,0
15:00,Shrewsbury,Cambridge,5,1,H,2,0,H,T Kirk,19,10,8,2,10,11,7,5,0,4,0,0,0,40,2,6,29,10,12,21,4,0
19:45,Bolton,Forest Green,1,0,H,1,0,H,T Nield,4,12,2,4,6,7,1,1,1,1,1,0,35,10,1,1,16,6,2,13,2,1
19:45,Fleetwood Town,Portsmouth,0,2,A,0,1,A,A Backhouse,14,15,3,7,12,13,4,7,2,3,0,1,20,55,1,2,29,10,11,25,5,1
19:45,Ipswich,Morecambe,4,0,H,4,0,H,D Rock,19,4,9,0,13,11,6,1,1,2,0,0,10,20,4,4,23,9,7,24,3,0
19:45,Milton Keynes Dons,Shrewsbury,0,1,A,0,0,D,A Young,13,7,1,2,7,13,6,3,1,3,0,0,10,30,0,1,20,3,9,20,4,0
19:45,Port Vale,Derby,1,2,A,0,0,D,B Toner,15,16,7,8,7,11,7,9,1,1,0,0,10,10,0,3,31,15,16,18,2,0
19:45,Wycombe,Oxford,2,0,H,2,0,H,N Hair,11,19,5,2,15,9,2,11,2,1,0,0,20,10,2,2,30,7,13,24,3,0
12:30,Charlton,Bolton,1,2,A,0,1,A,C Brook,12,24,5,8,11,13,6,3,1,3,0,0,10,30,1,3,36,13,9,24,4,0
15:00,Burton,Oxford,2,0,H,1,0,H,A Herczeg,14,13,5,3,9,13,5,8,0,1,0,0,0,10,1,2,27,8,13,22,1,0
15:00,Cheltenham,Port Vale,0,0,D,0,0,D,M Coy,12,14,3,4,9,9,4,6,0,0,0,0,0,0,0,0,26,7,10,18,0,0
15:00,Lincoln,Cambridge,0,0,D,0,0,D,P Wright,11,12,2,3,9,10,4,3,3,3,0,0,30,30,0,0,23,5,7,19,6,0
15:00,Milton Keynes Dons,Exeter,0,2,A,0,1,A,A Haines,15,4,2,2,7,16,5,2,4,1,0,0,40,10,1,2,19,4,7,23,5,0
15:00,Morecambe,Bristol Rvs,5,1,H,1,0,H,W Finnie,14,18,5,7,9,9,3,8,2,2,0,0,20,20,1,6,32,12,11,18,4,0
15:00,Peterboro,Portsmouth,2,1,H,2,0,H,R Madley,14,8,5,1,14,13,8,2,2,2,0,0,20,20,2,3,22,6,10,27,4,0
15:00,Shrewsbury,Forest Green,2,1,H,0,1,A,A Kitchen,11,13,5,2,6,11,7,5,2,2,0,0,20,20,1,3,24,7,12,17,4,0
19:45,Oxford,Barnsley,1,2,A,0,1,A,L Swabey,16,9,2,5,12,11,10,5,0,4,0,0,0,40,1,3,25,7,15,23,4,0
15:00,Accrington,Lincoln,0,3,A,0,1,A,S Purkiss,6,21,2,11,12,16,1,0,2,2,1,0,45,20,1,3,27,13,1,28,4,1
15:00,Bolton,Cheltenham,1,0,H,0,0,D,S Gill,14,10,2,3,7,12,7,6,1,3,0,0,10,30,0,1,24,5,13,19,4,0
15:00,Bristol Rvs,Milton Keynes Dons,0,2,A,0,1,A,C Boyeson,6,11,1,4,11,17,3,5,2,5,0,0,20,50,1,2,17,5,8,28,7,0
15:00,Cambridge,Ipswich,1,1,D,1,0,H,S Barrott,6,14,2,4,6,11,4,8,2,2,0,0,20,20,1,2,20,6,12,17,4,0
15:00,Derby,Morecambe,5,0,H,1,0,H,C Hicks,26,4,12,0,6,17,8,3,0,4,0,0,0,40,1,5,30,12,11,23,4,0
15:00,Exeter,Charlton,1,2,A,1,2,A,D Bourne,13,9,5,4,8,15,14,3,2,2,0,0,20,20,3,3,22,9,17,23,4,0
15:00,Fleetwood Town,Burton,2,3,A,0,0,D,M Coy,16,16,3,6,9,8,5,3,0,1,0,0,0,10,0,5,32,9,8,17,1,0
15:00,Forest Green,Peterboro,0,2,A,0,0,D,B Toner,6,11,2,4,18,13,6,3,4,2,0,0,40,20,0,2,17,6,9,31,6,0
15:00,Oxford,Shrewsbury,0,1,A,0,0,D,S Oldham,16,7,6,4,13,17,8,1,2,3,0,0,20,30,0,1,23,10,9,30,5,0
15:00,Port Vale,Wycombe,0,3,A,0,1,A,M Edwards,12,13,0,4,13,13,5,7,1,3,0,0,10,30,1,3,25,4,12,26,4,0
15:00,Portsmouth,Barnsley,1,1,D,0,0,D,A Woolmer,14,12,3,2,16,16,8,5,0,1,0,0,0,10,0,2,26,5,13,32,1,0
15:00,Sheffield Weds,Plymouth,1,0,H,1,0,H,J Busby,11,9,4,1,18,9,5,3,3,1,0,0,30,10,1,1,20,5,8,27,4,0
19:45,Port Vale,Accrington,1,1,D,0,0,D,B Speedie,15,5,6,2,21,7,4,3,4,2,0,1,40,45,0,2,20,8,7,28,6,1
15:00,Barnsley,Cambridge,2,0,H,1,0,H,R Joyce,7,9,4,3,16,11,3,5,1,4,1,0,35,40,1,2,16,7,8,27,5,1
15:00,Burton,Exeter,1,0,H,0,0,D,C Brook,9,16,2,3,8,12,3,10,1,1,0,0,10,10,0,1,25,5,13,20,2,0
15:00,Charlton,Fleetwood Town,1,2,A,1,1,D,C Boyeson,12,12,3,6,10,15,2,3,2,5,1,0,45,50,2,3,24,9,5,25,7,1
15:00,Cheltenham,Accrington,0,0,D,0,0,D,W Finnie,14,9,5,2,15,14,5,2,3,3,0,0,30,30,0,0,23,7,7,29,6,0
15:00,Ipswich,Sheffield Weds,2,2,D,1,2,A,G Eltringham,12,8,6,3,12,14,6,2,0,2,0,0,0,20,3,4,20,9,8,26,2,0
15:00,Lincoln,Bristol Rvs,1,0,H,1,0,H,T Reeves,20,11,9,4,12,13,5,4,0,3,0,1,0,55,1,1,31,13,9,25,3,1
15:00,Milton Keynes Dons,Oxford,1,1,D,1,0,H,A Kitchen,9,15,3,5,6,10,1,6,1,2,0,0,10,20,1,2,24,8,7,16,3,0
15:00,Morecambe,Forest Green,1,1,D,0,0,D,M Coy,6,9,4,4,10,12,4,7,0,2,0,0,0,20,0,2,15,8,11,22,2,0
15:00,Peterboro,Bolton,0,5,A,0,2,A,L Swabey,16,14,6,7,13,16,8,3,3,3,0,0,30,30,2,5,30,13,11,29,6,0
15:00,Plymouth,Portsmouth,3,1,H,1,0,H,S Mather,20,23,9,4,15,9,4,7,2,2,0,0,20,20,1,4,43,13,11,24,4,0
15:00,Shrewsbury,Port Vale,3,2,H,3,1,H,T Parsons,10,17,6,6,12,16,7,2,3,4,0,0,30,40,4,5,27,12,9,28,7,0
15:00,Wycombe,Derby,3,2,H,1,0,H,R Lewis,14,13,7,6,12,11,5,6,3,2,0,0,30,20,1,5,27,13,11,23,5,0
19:45,Accrington,Wycombe,0,2,A,0,1,A,L Smith,22,14,5,5,6,13,7,5,2,1,0,0,20,10,1,2,36,10,12,19,3,0
19:45,Bolton,Milton Keynes Dons,5,0,H,3,0,H,M Edwards,18,10,11,2,10,7,5,4,0,0,0,0,0,0,3,5,28,13,9,17,0,0
19:45,Bristol Rvs,Ipswich,0,0,D,0,0,D,P Howard,9,21,4,7,6,11,6,10,0,1,0,0,0,10,0,0,30,11,16,17,1,0
19:45,Cambridge,Cheltenham,1,2,A,0,0,D,A Woolmer,10,12,4,3,8,14,4,2,1,3,0,0,10,30,0,3,22,7,6,22,4,0
19:45,Derby,Lincoln,1,1,D,0,1,A,S Oldham,21,9,7,5,8,7,5,2,1,1,0,1,10,35,1,2,30,12,7,15,2,1
19:45,Exeter,Shrewsbury,0,0,D,0,0,D,B Speedie,9,10,3,1,7,8,5,3,0,1,0,0,0,10,0,0,19,4,8,15,1,0
19:45,Fleetwood Town,Peterboro,1,0,H,1,0,H,M Woods,5,14,1,3,17,9,1,7,2,2,0,0,20,20,1,1,19,4,8,26,4,0
19:45,Forest Green,Charlton,0,1,A,0,1,A,C Pollard,13,7,1,3,10,8,9,3,0,1,0,0,0,10,1,1,20,4,12,18,1,0
19:45,Oxford,Plymouth,1,3,A,1,1,D,A Young,9,14,4,6,17,14,6,8,3,5,0,0,30,50,2,4,23,10,14,31,8,0
19:45,Port Vale,Barnsley,1,3,A,1,2,A,S Barrott,15,7,2,4,9,9,10,3,0,2,0,0,0,20,3,4,22,6,13,18,2,0
19:45,Portsmouth,Burton,1,0,H,0,0,D,T Robinson,16,4,7,2,5,22,4,3,0,4,0,0,0,40,0,1,20,9,7,27,4,0
19:45,Sheffield Weds,Morecambe,3,0,H,2,0,H,R Lewis,17,6,5,2,7,7,3,1,1,2,0,0,10,20,2,3,23,7,4,14,3,0
15:00,Accrington,Shrewsbury,1,0,H,1,0,H,A Backhouse,6,12,1,2,11,13,1,7,3,3,0,0,30,30,1,1,18,3,8,24,6,0
15:00,Bristol Rvs,Burton,1,2,A,1,1,D,C Pollard,10,18,2,10,11,16,8,5,0,3,0,0,0,30,2,3,28,12,13,27,3,0
15:00,Cambridge,Oxford,1,0,H,1,0,H,O Yates,7,10,3,3,14,12,6,8,3,1,0,0,30,10,1,1,17,6,14,26,4,0
15:00,Cheltenham,Barnsley,0,4,A,0,3,A,D Bourne,8,9,1,5,8,11,5,5,0,0,0,0,0,0,3,4,17,6,10,19,0,0
15:00,Derby,Charlton,2,0,H,1,0,H,P Howard,20,8,8,2,11,13,9,2,1,3,0,0,10,30,1,2,28,10,11,24,4,0
15:00,Ipswich,Forest Green,4,0,H,2,0,H,C Brook,25,4,12,0,11,5,10,3,0,2,0,0,0,20,2,4,29,12,13,16,2,0
15:00,Lincoln,Portsmouth,0,0,D,0,0,D,R Joyce,15,14,2,5,13,8,9,4,2,4,0,0,20,40,0,0,29,7,13,21,6,0
15:00,Morecambe,Peterboro,0,3,A,0,3,A,D Handley,12,12,1,6,10,13,8,6,1,1,0,0,10,10,3,3,24,7,14,23,2,0
15:00,Plymouth,Fleetwood Town,0,0,D,0,0,D,D Rock,17,7,2,0,3,16,5,4,1,6,0,0,10,60,0,0,24,2,9,19,7,0
15:00,Port Vale,Exeter,1,0,H,0,0,D,A Kitchen,13,6,5,0,11,8,5,3,3,1,0,1,30,35,0,1,19,5,8,19,4,1
15:00,Sheffield Weds,Milton Keynes Dons,5,2,H,1,2,A,S Oldham,22,6,8,2,8,6,10,2,0,1,0,0,0,10,3,7,28,10,12,14,1,0
15:00,Wycombe,Bolton,1,0,H,1,0,H,A Woolmer,19,16,6,3,9,9,7,7,2,2,0,0,20,20,1,1,35,9,14,18,4,0
19:45,Fleetwood Town,Cambridge,1,0,H,0,0,D,D Bourne,9,10,1,3,13,6,5,4,3,1,0,0,30,10,0,1,19,4,9,19,4,0
19:45,Morecambe,Port Vale,1,0,H,0,0,D,R Joyce,9,13,2,3,13,10,2,3,1,1,0,0,10,10,0,1,22,5,5,23,2,0
12:30,Oxford,Bristol Rvs,0,3,A,0,2,A,C Breakspear,14,5,2,4,16,11,6,5,2,2,0,0,20,20,2,3,19,6,11,27,4,0
15:00,Barnsley,Derby,4,1,H,3,1,H,B Madden,10,10,5,5,13,7,6,4,3,0,0,0,30,0,4,5,20,10,10,20,3,0
15:00,Bolton,Port Vale,2,1,H,2,1,H,W Finnie,5,12,2,5,13,8,4,10,0,0,0,0,0,0,3,3,17,7,14,21,0,0
15:00,Burton,Accrington,0,0,D,0,0,D,J Smith,11,7,2,1,8,7,6,5,1,2,0,0,10,20,0,0,18,3,11,15,3,0
15:00,Charlton,Sheffield Weds,0,1,A,0,1,A,B Speedie,7,17,3,4,12,14,1,8,1,3,0,0,10,30,1,1,24,7,9,26,4,0
15:00,Exeter,Cambridge,2,0,H,1,0,H,R Lewis,16,5,6,1,13,5,9,1,0,0,0,0,0,0,1,2,21,7,10,18,0,0
15:00,Fleetwood Town,Morecambe,1,0,H,1,0,H,A Davies,8,8,3,1,9,6,5,7,2,3,0,0,20,30,1,1,16,4,12,15,5,0
15:00,Forest Green,Lincoln,1,1,D,0,1,A,C Hicks,9,13,5,3,15,11,2,9,3,2,0,0,30,20,1,2,22,8,11,26,5,0
15:00,Milton Keynes Dons,Ipswich,0,1,A,0,1,A,R Welch,9,21,3,8,7,14,4,7,2,2,0,0,20,20,1,1,30,11,11,21,4,0
15:00,Peterboro,Plymouth,5,2,H,2,1,H,S Oldham,19,13,12,7,11,11,4,8,1,2,0,0,10,20,3,7,32,19,12,22,3,0
15:00,Portsmouth,Cheltenham,4,0,H,3,0,H,L Swabey,13,9,6,1,13,16,3,3,1,5,0,0,10,50,3,4,22,7,6,29,6,0
15:00,Shrewsbury,Wycombe,2,0,H,1,0,H,C Brook,8,15,2,4,14,8,7,5,4,0,0,0,40,0,1,2,23,6,12,22,4,0
